"OBJECTID","DHSCC","P20HC.0","ExtremeHC.0","NP20HC.0","RequestYear.0","P20HC.1","ExtremeHC.1","NP20HC.1","RequestYear.1","P20growthrate","ext.growthrate","NP20growthrate"
237,"BF",0.717110296439221,0.83385805091618,0.202916086003425,1999,0.859978871452098,0.626708403804843,0.211184122913282,2013,0.0142305838667741,-0.0177445110098036,0.00291043493210221
238,"BF",0.691406008405545,0.826659476489667,0.189533392601174,1999,0.555078557442508,0.29198770323373,0.057596543004316,2013,-0.0140838739472983,-0.0461989997489977,-0.0497224291516822
239,"BF",0.16592487332209,0.212897237832842,0.0283760681212026,1999,0.0669386507841365,0.025938289634669,0.00889451959310333,2013,-0.0426123240321641,-0.0627260866393624,-0.0490391824066267
240,"BF",0.553498684259572,0.80068465549829,0.171261049355835,1999,0.751168841307751,0.447042441766526,0.139507733267995,2013,0.0255091788536057,-0.0315481980955128,-0.013243490068555
241,"BF",0.863026110495166,0.901047499593538,0.220450341191015,1999,0.824389985210487,0.558986847863387,0.257760626662419,2013,-0.00319772855196296,-0.0271161106445914,0.012088982835846
242,"BF",0.704878704580332,0.816830176238827,0.229084268398012,1999,0.743998115382715,0.454041153127537,0.135760239749553,2013,0.00396414817270617,-0.0317244666083808,-0.0290984714617633
243,"BF",0.625666056273359,0.877808685047306,0.131372903342628,1999,0.88100757852823,0.666523702514043,0.222354795305085,2013,0.0291508225165624,-0.0171925668129478,0.0494676330003762
244,"BF",0.904442136831757,0.956196597894807,0.493981745104827,1999,0.940612832238904,0.830146584882666,0.554349322525107,2013,0.00285659081471028,-0.00941602634628971,0.00872900640249216
245,"BF",0.450986143764087,0.521320878744394,0.0684373777808274,1999,0.396300363862841,0.212861527828134,0.0489020691888943,2013,-0.00866130188214083,-0.0422634344375369,-0.0203891386605551
246,"BF",0.73108244468299,0.838528099180166,0.202980633334294,1999,0.748828324159144,0.454060131986326,0.122539929676782,2013,0.00173381651952386,-0.0327502413855333,-0.0283069594009115
247,"BF",0.481874073554615,0.564852050806906,0.0795530885048255,1999,0.831294496610715,0.525014875121903,0.181230804170394,2013,0.0517948630494965,-0.00503762453347552,0.0912936771231889
248,"BF",0.815552653490883,0.921831388119593,0.189132366967167,1999,0.920274730805505,0.870227139307999,0.659638400639479,2013,0.00917187669931288,-0.00399858132383155,0.177693402629338
249,"BF",0.909558682835599,0.926925893553399,0.258925464456849,1999,0.774274129076634,0.548096582312291,0.250845957142171,2013,-0.0106240340438829,-0.0291924486147319,-0.00222885634885228
337,"CM",0.203953949564083,0.271650675019879,0.225342661491725,2002,0.408453764694658,0.307392145929322,0.207852850673235,2011,0.111408490640852,0.0146190490607211,-0.00862381006907973
338,"CM",0.0377349164875285,0.0757130403919117,0.0516179958716063,2002,0.267011770154569,0.159433721276997,0.033665547950648,2011,0.675109642058548,0.122862558787355,-0.0386438179549562
339,"CM",0.000454478262159574,0.000908956524319149,0.000454478262159574,2002,0,0,0,2011,-0.111111111111111,-0.111111111111111,-0.111111111111111
340,"CM",0.170057814597033,0.254223891107942,0.195238709402956,2002,0.493074454325055,0.39107267019522,0.269056016567119,2011,0.211050211556606,0.0598111366808179,0.0420097174547096
341,"CM",0.42820907521021,0.598207216320186,0.497374500735928,2002,0.799937033063587,0.722320170976863,0.595217056840855,2011,0.0964554672454741,0.0230527615163458,0.0218575642834204
342,"CM",0.0424477163672206,0.0645224766694642,0.0458971842859725,2002,0.144656943425969,0.0842868102197948,0.0341205224431742,2011,0.267542797498413,0.034035225777177,-0.0285097659669085
343,"CM",0.412315737755122,0.51064732751168,0.450142346827442,2002,0.693180430924116,0.619148230740268,0.556599287455862,2011,0.0756875987799971,0.0236085753606763,0.0262773521355627
344,"CM",0.183903308797293,0.260374859162156,0.213624890459455,2002,0.429372312744632,0.293046420170675,0.122880710705761,2011,0.14830801006408,0.013942104307122,-0.0471980892189758
345,"CM",0.0524209020670264,0.0845882737899744,0.0571864386185742,2002,0.333105197945849,0.162555152219081,0.0296270100512538,2011,0.594937186442526,0.102413562825888,-0.053546938814051
346,"CM",0.0611326360968548,0.0987788285238473,0.0687652827314388,2002,0.202869786475029,0.0939175108844564,0.0263827837830635,2011,0.257613171453795,-0.00546824063869485,-0.0684817448975092
347,"CM",0.148515606357544,0.187398876660815,0.160486061091518,2002,0.344719514607553,0.22755523683088,0.0607726225472807,2011,0.146788844517238,0.0238092024678971,-0.0690357210713876
348,"CM",0,0,0,2002,0.000916152349956116,0,0,2011,,,
1476,"MD",0.304751839263046,0.272729243051785,0.00930265172050342,2008,0.597394337919854,0.427794544852493,0.0141166644202839,2013,0.192052982757694,0.113713733126348,0.103497644422615
1477,"MD",0.771403760299413,0.747664234630787,0.0637996854382341,2008,0.933082352894268,0.830572631705166,0.00603594674769244,2013,0.0419180203456881,0.0221779759507478,-0.181078443549582
1478,"MD",0.812362540650964,0.769280704543497,0.0446026691302201,2008,0.923950253466218,0.844930136771304,0.0312682557780352,2013,0.0274723924926022,0.0196675756407276,-0.0597919972603177
1479,"MD",0.826960024018317,0.789787708100663,0.0819175887335968,2008,0.944439106282088,0.856299603963365,0.0534187875877756,2013,0.0284122760113418,0.0168429807606538,-0.0695791992571995
1480,"MD",0.777553558498102,0.754472287475147,0.135694624055888,2008,0.901631409383735,0.811724572886287,0.0598091802600875,2013,0.0319149335835588,0.0151767762346144,-0.11184738426269
1481,"MD",0.761551420611004,0.717349802967092,0.179847864894989,2008,0.949391473086447,0.877478604349012,0.0553377514115809,2013,0.0493308914911448,0.0446445515757018,-0.138461597590951
1482,"MD",0.957667748453378,0.952964968668571,0.455520800048307,2008,0.96109563273555,0.901404892574137,0.337143701810056,2013,0.000715881742432811,-0.0108209803696082,-0.0519743986336946
1483,"MD",0.902896165854856,0.888686783873237,0.393572407489009,2008,0.883691542385855,0.797862193983367,0.191446754208821,2013,-0.00425400487791825,-0.0204401801710207,-0.102713325138695
1484,"MD",0.962384473098402,0.954815305492819,0.549560054298492,2008,0.959238500468649,0.933922135513519,0.44404479217316,2013,-0.00065378707111191,-0.00437637936030263,-0.0383999023582678
1485,"MD",0.655489468981024,0.643222413602393,0.0879582836187826,2008,0.756591967616549,0.681920690779931,0.249846029256661,2013,0.0308479398739057,0.01203262708487,0.36810119292348
1486,"MD",0.92756119566345,0.918724481097141,0.0762024106911738,2008,0.942008249668487,0.875869486225414,0.13010445071391,2013,0.00311506218082015,-0.00932923760136427,0.141470695044507
1487,"MD",0.737283148651225,0.691339978839462,0.0707396233155807,2008,0.817123288141905,0.715456258828673,0.120671516379297,2013,0.0216579314573346,0.0069766773880761,0.141170932847527
1488,"MD",0.618670672390758,0.591125783564961,0.222748157222257,2008,0.803318676861716,0.70533948753273,0.273602267394836,2013,0.0596918563336494,0.0386427752411572,0.0456606337908661
1489,"MD",0.894472465982084,0.87840550040401,0.312335722375918,2008,0.940361461733374,0.890011796796929,0.204790710441633,2013,0.0102605720123327,0.00264258281342313,-0.0688650091742288
1490,"MD",0.859740501290453,0.840615740665544,0.454957655157915,2008,0.943384377724649,0.837040616746711,0.309229265519123,2013,0.0194579355767579,-0.000850596472533886,-0.0640623970106449
1491,"MD",0.781155630330437,0.763286532514656,0.432208242473472,2008,0.916540851952575,0.85336395272694,0.425203136567741,2013,0.0346628037654592,0.023602517894695,-0.00324154202411417
1492,"MD",0.851545221331157,0.83254703244242,0.507186686268141,2008,0.914484423321471,0.866734317637168,0.429223481614652,2013,0.0147823510516389,0.00821269762849411,-0.0307433955836416
1493,"MD",0.975830781701318,0.971676626944481,0.53692542938099,2008,0.988701962886984,0.963023414579795,0.555954499208092,2013,0.00263799450212571,-0.00178108891883025,0.00708816114336019
1494,"MD",0.878883525023343,0.866121376289035,0.472572859656038,2008,0.931535612220228,0.88586548972899,0.277294702936292,2013,0.0119815847487837,0.00455920243524067,-0.0826446769972696
1495,"MD",0.827417543043406,0.816112321088159,0.366404837415993,2008,0.858099338694647,0.748319807784918,0.190133227065102,2013,0.00741627873597835,-0.0166135252590846,-0.0962168576124796
1496,"MD",0.672559666494629,0.625746111116557,0.157976277370877,2008,0.666258783222556,0.542524635141885,0.118871698774349,2013,-0.00187370238983039,-0.0265991188746423,-0.049506899703331
1497,"MD",0.890366121821581,0.840825285759691,0.143642797352465,2008,0.950399071875377,0.857163814730228,0.13443135627,2013,0.0134850032099101,0.00388630771392071,-0.0128254827283296
1683,"MZ",0.907370871003373,0.885833208617213,0.0282345592912326,2008,0.902707128757001,0.805296496269485,0.269722382389096,2013,-0.00102796825320477,-0.0181832678125594,1.71058326504746
1684,"MZ",0.898014764732892,0.877285996445605,0.17793512637968,2008,0.856184875856003,0.743082500379977,0.18369251556201,2013,-0.00931608042977559,-0.0305951529169197,0.00647133514272479
1685,"MZ",0.809257742084674,0.787074137126997,0.312537437732369,2008,0.881939228961956,0.808894960472386,0.328266719487106,2013,0.0179625064049564,0.00554479490967389,0.010065534464518
1686,"MZ",0.903239364361851,0.890591825897248,0.392384113997374,2008,0.910392172588649,0.848064481984777,0.379176464000658,2013,0.00158381233347852,-0.00955035576923806,-0.00673200036676535
1687,"MZ",0.894189804048877,0.8692312770966,0.167924539691141,2008,0.918285151042651,0.836602601057712,0.264412211960808,2013,0.0053893137418188,-0.00750747859600112,0.114917894010172
1688,"MZ",0.771128454522265,0.735493107491783,0.148600907092756,2008,0.779769028784339,0.651767801476171,0.118838732742248,2013,0.00224102073043775,-0.0227671218568278,-0.0400565177330055
1689,"MZ",0.643740655703544,0.635597831297632,0.0772568049792684,2008,0.696670113087993,0.634910128691628,0.0831035440975589,2013,0.0164443419614697,-0.000216395516831672,0.0151358553330271
1690,"MZ",0.630040667925043,0.576202076292178,0.0143961798799799,2008,0.767050248477924,0.397902749368237,0.0659818289021513,2013,0.0434922974112461,-0.0618877766186771,0.716657466803524
1691,"MZ",0.383849357274508,0.34251489200451,0.0187422387696061,2008,0.607928619489308,0.308681217357051,0.0208350740788112,2013,0.116753751422619,-0.0197560313068159,0.0223328209071697
1692,"MZ",0.207334686350159,0.165649365588069,0.00167824222110294,2008,0.262827920690782,0.111744248576327,0.000899449404069599,2013,0.0535301018054485,-0.0650833968731171,-0.0928105379831902
1693,"MZ",0,0,0,2008,0.0134222173806158,0,0,2013,,,
2864,"HT",0.735318066554379,0.844193154616962,0.230578694645632,1999,0.487306295919007,0.343978044377114,0.289338927739865,2012,-0.025945001732121,-0.0455797173817691,0.0196029296517283
2865,"HT",0.616219806265372,0.693839827908267,0.341962006508363,1999,0.282618847267336,0.201610089452548,0.176160887701384,2012,-0.0416436017955046,-0.0545714219796292,-0.0372963427900858
2866,"HT",0.655646131569654,0.805503743224726,0.282891333355097,1999,0.397227576435319,0.287726053009102,0.242788341378673,2012,-0.0303187183417966,-0.0494461427752766,-0.0109047014627903
2867,"HT",0.698388215365292,0.824306478314351,0.208521998156165,1999,0.429314184257547,0.287460450308291,0.234269168528648,2012,-0.0296368150801018,-0.0500976874433956,0.00949804617559272
2868,"HT",0.721083735913802,0.847264008017941,0.262085511288502,1999,0.612623271908596,0.479334262863444,0.433798233054975,2012,-0.0115702410139818,-0.0334043318504899,0.050398325493748
2869,"HT",0.670505119991901,0.790044765594355,0.276804853917134,1999,0.415950412253478,0.306210488685106,0.257876369350239,2012,-0.0292035523378711,-0.0471087499361029,-0.00526015802747608
2870,"HT",0.753215620375664,0.84761253295353,0.312702400835842,1999,0.680934674598023,0.570549895875839,0.520418069465534,2012,-0.0073817809956638,-0.0251441663682977,0.0510969161522945
2871,"HT",0.736761700418924,0.816815055097605,0.38494316698144,1999,0.478691396145254,0.349835474520711,0.30821461747021,2012,-0.0269443455813702,-0.043977527071817,-0.0153326429003298
2872,"HT",0.800499481841156,0.856876506436762,0.265754533298599,1999,0.530514957710878,0.386269115115717,0.339482435664857,2012,-0.0259438522932545,-0.0422471246337397,0.0213406598739916
2873,"HT",0.656371044651398,0.789980143352045,0.273894441623958,1999,0.325336787645182,0.229020645320821,0.183881462669368,2012,-0.0387953945003576,-0.0546225509348744,-0.0252800869676122
2874,"HT",0.00220290613562562,0.0120840006071494,0,1999,0.00461629754102363,2.95883691389795e-05,2.95883691389795e-05,2012,0.0842729927165966,-0.0767347263536505,
3195,"JO",0.00163530761989451,0.00667450155039448,0.238652691720818,2002,0.0127390695139895,0.00386875007527985,0.329011236137915,2012,0.679001415942235,-0.0420368690295503,0.0378619422917718
3196,"JO",0.000740861752510537,0.00227330419452485,0.134097205015986,2002,0.00146300315916247,0,0.128123162001961,2012,0.0974731661075547,-0.1,-0.00445500934438794
3197,"JO",0.0115929177386016,0.041859761259901,0.423954487925272,2002,0.0126526090376881,0.00431902151734004,0.152868969600917,2012,0.00914085067263051,-0.0896821639986815,-0.0639421272908279
3198,"JO",0.00765086652095264,0.00942218784597287,0.293734752915142,2002,0.00869524273475743,0.00404314581999494,0.248359216948636,2012,0.0136504304570556,-0.0570890977118121,-0.0154477927845381
3199,"JO",0.00513322681517997,0.011475482292769,0.195793289916086,2002,0.00618044422239834,0.0018377103567565,0.206259554072522,2012,0.0204007624233853,-0.0839857680063304,0.00534556835983606
3200,"JO",0.00403223512257166,0.021369640114228,0.335981534315834,2002,0.0173640329915228,0.00529456970549292,0.32006232708819,2012,0.330630468305837,-0.0752238705135339,-0.00473811968864924
3201,"JO",0.0238568968026066,0.0403573582244158,0.28862571983161,2002,0.0110055285315396,0.00211603436452629,0.302531925481497,2012,-0.053868566299297,-0.0947567569889991,0.0048180756926306
3202,"JO",0.00745336018498032,0.0285396904208202,0.318566423553392,2002,0.0122868353933769,0.00581812604265083,0.34328804449264,2012,0.064849612636952,-0.079613913266535,0.00776027199084409
3203,"JO",0.0126848885453646,0.0158782853729989,0.285824188963102,2002,0.00140530604604999,0.000770049383144456,0.247812427295012,2012,-0.0889214158955813,-0.0951502988826871,-0.0132990009718866
3204,"JO",0.00420243296713364,0.0142670618175218,0.303564992342815,2002,0.0237033509477807,0.00940343856532462,0.388121224536707,2012,0.464038763572429,-0.034089872984387,0.0278544082245172
3205,"JO",0.00796639884486602,0.0268195070200429,0.326686369923778,2002,0.0015746304261115,0.000866959251823223,0.319039866065675,2012,-0.0802341000397404,-0.0967674303216114,-0.00234062530980008
3206,"JO",0.00287991863956771,0.00682618435225387,0.185197377626871,2002,0.0049019820151304,0,0.206588670480123,2012,0.07021251738786,-0.1,0.0115505376627691
3276,"GN",0.493472350335021,0.598785588872835,0.165211448270274,1999,0.54083762602282,0.423657305464912,0.269546113467178,2012,0.00738335743176237,-0.0224978801533165,0.0485786158326961
3277,"GN",0.0011441647597254,0.0022883295194508,0,1999,0,0,0,2012,-0.0769230769230769,-0.0769230769230769,
3278,"GN",0.556925998867155,0.732721757126748,0.18505836821486,1999,0.722693013685345,0.557171784553046,0.363415369948839,2012,0.0228958763966953,-0.0184297025614254,0.0741375248063523
3279,"GN",0.471511391749474,0.681904891707087,0.0698662330092927,1999,0.686671481264705,0.549321709944937,0.351370467672047,2012,0.035101540293962,-0.0149562005104035,0.309937590226953
3280,"GN",0.506825617207829,0.594527036307692,0.156400864061421,1999,0.514038520388056,0.326412446538514,0.157086193984536,2012,0.0010947329561358,-0.0346900947366501,0.000337067743901759
3281,"GN",0.655174392993698,0.745329762843126,0.335049501416278,1999,0.654716995078753,0.494432295563418,0.347791682781897,2012,-5.37024269751583e-05,-0.0258943170359136,0.00292544174282327
3282,"GN",0.617435297890754,0.696129891657934,0.30047026711105,1999,0.585848497347187,0.38981883833693,0.234308824244616,2012,-0.00393523644706918,-0.0338476899201714,-0.0169379213720189
3283,"GN",0.531463346096029,0.666203825257475,0.341101335471483,1999,0.650678850549866,0.335771364009414,0.087502453828928,2012,0.0172550439967105,-0.038153310849938,-0.0571900612855485
3305,"SL",0.704645516845649,0.668999238221044,0.233428885958914,2008,0.602475769523189,0.299751700642023,0.152333562108154,2013,-0.0289989065082891,-0.110388029308045,-0.0694818239975948
3306,"SL",0.720796813483772,0.681186434016502,0.192683052202809,2008,0.692345293146466,0.433612632650694,0.271583632871171,2013,-0.00789446340634977,-0.0726889993701225,0.0818967519627156
3307,"SL",0.778379928018301,0.755782391467877,0.352257445681256,2008,0.646969518543065,0.445634498403108,0.319877921032756,2013,-0.0337651074353363,-0.0820733313096647,-0.0183840114924347
3308,"SL",0.0576683311692274,0.0472034675907052,0.00764057169782943,2008,0.0278022283327558,0.00675374778437522,0.00383708228309478,2013,-0.103578869826594,-0.171384526904099,-0.0995603356700432
3393,"LB",0.893442655885985,0.918099374977934,0.248507585781578,2005,0.870873516337924,0.647435443709719,0.275681904449532,2013,-0.00315760885706768,-0.0368511212735986,0.013668757123897
3394,"LB",0.951950754595004,0.973269158334919,0.233608914613672,2005,0.88760437674702,0.518970157323108,0.271412065502544,2013,-0.00844927869658536,-0.0583470406312155,0.0202277976802537
3395,"LB",0.419730750823425,0.472985532891799,0.100110322532105,2005,0.339537842946513,0.189423468396248,0.0994842036175045,2013,-0.0238822470475388,-0.074939412724178,-0.00078178615696677
3396,"LB",0.961701887313643,0.977611364053482,0.454947901796056,2005,0.919605213875328,0.680361561564092,0.443532850915523,2013,-0.00547163757210474,-0.0380071536373231,-0.00313636210747107
3397,"LB",0.769298376736751,0.794884761987043,0.234278582652113,2005,0.86836548769423,0.591929340853452,0.331056538630483,2013,0.0160969907699707,-0.0319158560522417,0.0516361519706635
3413,"ML",0.0060512072419467,0.0224669970632114,0,1999,0.0106645075977485,0.00319474093401417,0,2013,0.0544554897577486,-0.0612716385568139,
3415,"ML",0.678743776472471,0.786092848107411,0.201000323684924,1999,0.73436913580576,0.400136589495805,0.0962139782490552,2013,0.00585381419337255,-0.0350700356235481,-0.0372374472960428
3417,"ML",0.696646065178966,0.787730807917457,0.284123299757538,1999,0.655267243126361,0.466905383165385,0.135933265683967,2013,-0.00424265677271192,-0.0290912854209536,-0.0372549609372388
3418,"ML",0.728460642253439,0.832359399789136,0.305951939127913,1999,0.896779584307136,0.736023476300249,0.349899459867971,2013,0.016504366712349,-0.00826702671202681,0.0102601363901718
3419,"ML",0.698492051543116,0.832057063364837,0.15451901029359,1999,1,0.849607677005112,0.232384238760263,2013,0.0308325370132078,0.00150664577613226,0.0359942897819902
3420,"ML",0.736612677119582,0.831999775991565,0.278852229676183,1999,0.905381788257623,0.700755039930424,0.320608400903292,2013,0.0163653666089473,-0.0112675799620194,0.0106959290321715
3421,"ML",0.631168561787276,0.728016166327445,0.184756371464307,1999,0.853736353964117,0.678095923765345,0.268900795919114,2013,0.0251877238565013,-0.00489787421832442,0.0325310352484778
3423,"NG",0.659461942920861,0.738420685191403,0.200093200599277,2002,0.729610322085463,0.55926094973162,0.167095399182638,2013,0.00967019468986313,-0.0220568694848253,-0.0149920143203318
3424,"NG",0.815165110338283,0.869433155530217,0.345958256712554,2002,0.865787799469194,0.749454717531742,0.316205309284214,2013,0.00564555890567354,-0.0125451055756926,-0.00781832302046683
3425,"NG",0.737508895333312,0.812049056399803,0.234607319516961,2002,0.882730960341017,0.80982304997069,0.492965939950589,2013,0.0179008090523775,-0.000249201965366031,0.100112593931452
3426,"NG",0.34987625084803,0.428350026624967,0.0717678156757938,2002,0.480073634836198,0.24867437037518,0.0384841581977604,2013,0.0338294633843187,-0.0381327175274427,-0.0421607793823121
3427,"NG",0.490149277646754,0.564410448439992,0.155100150904428,2002,0.495210277367784,0.224222416421475,0.00454212749416816,2013,0.000938675021493465,-0.0547937849386644,-0.0882468067083331
3428,"NG",0.281527237227387,0.353277941438157,0.11388168584546,2002,0.409978247232883,0.27844419099342,0.0470030996581639,2013,0.0414786315560737,-0.0192569855750242,-0.0533876138769396
3505,"CD",0.999528539448811,0.999717123669287,0.286371485176313,2005,0.987893782425731,0.928401675890958,0.222693028663314,2013,-0.00145503061742188,-0.00891695336734075,-0.0277953898211064
3506,"CD",0.9450125775242,0.956782012179049,0.122566871608199,2005,0.930798360070054,0.859161119152148,0.19336221591158,2013,-0.00188016246981941,-0.0127538054363829,0.072200733540878
3507,"CD",1,1,0.228931866382972,2005,0.985097172539926,0.935095170561291,0.388147294540162,2013,-0.00186285343250926,-0.00811310367983861,0.0869338499444873
3508,"CD",1,1,0.256745884841266,2005,0.968049212134432,0.855057741379308,0.294288341577116,2013,-0.00399384848319603,-0.0181177823275865,0.0182780226249099
